"","Year","Illnesses","Hospitalizations","Fatalities","status","location","food","species","month","state","ingredient","serotype.Genotype"
"17566",2014,8,0,0,1,54,NA,7,4,22,6,163
"17567",2014,3,0,0,1,1,NA,7,4,22,6,9
"17568",2014,3,0,0,0,1,NA,20,4,3,6,9
"17569",2014,2,0,0,0,1,NA,9,4,3,6,9
"17570",2014,6,0,0,0,NA,2931,110,4,3,324,9
"17571",2014,16,0,0,0,1,742,20,4,3,260,9
"17572",2014,3,0,0,1,1,NA,7,4,3,6,9
"17573",2014,2,0,0,0,1,2932,6,4,32,165,9
"17574",2014,2,1,0,1,3,NA,3,4,44,6,206
"17575",2014,21,2,0,1,1,NA,7,4,6,6,9
"17576",2014,8,0,0,0,54,NA,20,4,6,6,9
"17577",2014,13,0,0,0,112,NA,19,4,6,6,9
"17578",2014,4,0,0,0,20,NA,9,4,7,6,9
"17579",2014,148,0,0,1,91,NA,7,4,33,6,9
"17580",2014,7,0,0,0,1,NA,177,4,33,6,9
"17581",2014,116,0,0,1,NA,NA,6,4,35,6,9
"17582",2014,10,0,0,1,1,NA,19,4,8,6,186
"17583",2014,216,0,0,1,NA,588,178,4,8,6,9
"17584",2014,21,0,0,1,115,NA,7,4,9,6,9
"17585",2014,30,NA,0,1,NA,NA,3,4,9,6,61
"17586",2014,2,0,0,1,1,NA,7,4,10,6,9
"17587",2014,4,0,0,1,1,NA,7,4,10,6,9
"17588",2014,39,0,0,1,1,2399,6,4,10,193,9
"17589",2014,6,0,0,1,1,NA,7,4,10,6,9
"17590",2014,7,0,0,1,NA,NA,7,4,10,6,9
"17591",2014,25,1,0,1,1,NA,19,4,11,6,9
"17592",2014,4,0,0,1,112,NA,19,4,11,6,186
"17593",2014,15,0,0,1,20,1060,7,4,11,6,9
"17594",2014,2,0,0,1,1,NA,7,4,11,6,9
"17595",2014,4,0,0,1,7,651,151,4,11,208,207
"17596",2014,115,0,0,1,5,202,165,4,40,325,9
"17597",2014,13,0,0,1,54,NA,19,4,41,6,9
"17598",2014,12,7,0,1,1,74,24,4,12,94,15
"17599",2014,4,1,0,1,112,2034,24,4,12,326,15
"17600",2014,20,6,0,1,3,675,3,4,12,6,21
"17601",2014,3,0,0,1,1,181,7,4,25,6,9
"17602",2014,13,0,0,0,1,NA,126,4,26,6,9
"17603",2014,4,2,0,1,3,NA,24,4,29,6,117
"17604",2014,2,2,0,1,3,208,12,4,13,213,9
"17605",2014,81,1,0,1,1,76,19,4,13,6,9
"17606",2014,2,0,0,1,3,2807,2,4,13,194,9
"17607",2014,4,1,0,1,1,2933,3,4,13,6,2
"17608",2014,2,2,2,1,10,NA,38,4,13,6,9
"17609",2014,2,0,0,0,112,NA,19,4,15,6,186
"17610",2014,5,0,0,1,9,NA,19,4,15,6,204
"17611",2014,28,1,0,1,1,6,19,4,15,6,208
"17612",2014,5,0,0,0,1,NA,126,4,15,6,9
"17613",2014,3,0,0,1,112,NA,7,4,15,6,9
"17614",2014,6,0,0,1,1,NA,19,4,15,6,186
"17615",2014,36,5,1,1,10,NA,19,4,16,6,9
"17616",2014,9,0,0,1,1,NA,7,4,17,6,9
"17617",2014,31,0,0,1,NA,2934,9,4,17,6,9
"17618",2014,19,1,0,0,5,2158,126,4,17,6,9
"17619",2014,33,0,0,1,5,NA,7,4,55,6,9
"17620",2014,75,1,0,1,54,NA,19,4,51,6,9
"17621",2014,6,0,0,1,1,NA,6,4,50,6,9
"17622",2014,4,0,0,1,1,NA,7,4,30,6,9
"17623",2014,7,0,0,1,1,2467,19,4,30,204,9
"17624",2014,2,0,0,1,1,1766,7,4,18,6,9
"17625",2014,3,0,0,1,1,2935,7,4,18,6,9
"17626",2014,19,1,0,0,54,NA,126,4,31,6,9
"17627",2014,18,1,0,1,1,300,27,4,31,6,209
"17628",2014,36,0,0,1,19,2905,6,4,19,19,9
"17629",2014,64,0,0,0,7,NA,19,4,19,6,9
"17630",2014,8,0,0,1,1,NA,7,4,19,6,9
"17631",2014,35,0,0,1,112,NA,126,4,19,6,9
"17632",2014,2,0,0,1,1,NA,7,4,20,6,9
"17633",2014,4,1,0,0,1,NA,20,4,20,6,9
"17634",2014,11,0,0,0,1,NA,9,4,49,6,9
"17635",2014,4,0,0,1,1,NA,19,4,21,6,186
"17636",2014,22,0,0,1,54,2936,7,4,21,6,163
"17637",2014,12,0,0,0,3,NA,6,5,39,6,9
"17638",2014,17,2,0,1,18,NA,19,5,39,6,9
"17639",2014,23,0,0,1,18,NA,7,5,43,6,9
"17640",2014,2,0,0,1,112,1264,2,5,1,6,9
"17641",2014,26,1,0,1,5,NA,6,5,1,6,9
"17642",2014,19,0,0,0,54,NA,20,5,1,6,9
"17643",2014,18,7,0,1,20,2058,3,5,1,6,40
"17644",2014,12,0,0,1,1,NA,15,5,1,6,210
"17645",2014,12,2,0,1,112,NA,15,5,1,6,9
"17646",2014,3,0,0,1,1,NA,7,5,1,6,9
"17647",2014,2,0,0,1,1,NA,7,5,1,6,9
"17648",2014,7,0,0,1,1,NA,7,5,1,6,9
"17649",2014,5,1,0,1,1,NA,3,5,1,6,2
"17650",2014,2,0,0,1,1,2399,2,5,1,327,9
"17651",2014,2,0,0,1,1,NA,2,5,1,6,9
"17652",2014,2,0,0,0,54,NA,20,5,1,6,9
"17653",2014,7,0,0,0,1,1896,20,5,1,6,9
"17654",2014,7,0,0,0,1,2937,20,5,1,6,9
"17655",2014,10,0,0,1,3,2938,20,5,1,6,9
"17656",2014,6,0,0,1,3,NA,104,5,2,6,9
"17657",2014,2,2,0,1,1,NA,3,5,2,6,91
"17658",2014,2,0,0,1,1,NA,7,5,2,6,9
"17659",2014,8,3,0,1,1,300,3,5,22,4,2
"17660",2014,4,0,0,0,1,NA,8,5,3,6,9
"17661",2014,4,2,0,0,1,2939,20,5,3,328,9
"17662",2014,3,0,0,1,3,285,12,5,3,6,9
"17663",2014,2,0,0,1,3,976,12,5,3,329,9
"17664",2014,4,0,0,0,1,NA,20,5,3,6,9
"17665",2014,5,0,0,1,112,2940,7,5,3,6,9
"17666",2014,6,0,0,1,1,NA,19,5,3,6,9
"17667",2014,3,0,0,1,1,NA,7,5,3,6,9
"17668",2014,3,3,0,1,3,208,12,5,3,6,9
"17669",2014,3,0,0,1,112,NA,7,5,32,6,9
"17670",2014,9,0,0,0,1,8,19,5,6,6,9
"17671",2014,8,1,0,0,19,NA,7,5,6,6,9
"17672",2014,7,1,0,0,1,NA,7,5,6,6,9
"17673",2014,8,0,0,0,5,NA,20,5,6,6,9
"17674",2014,2,0,0,1,1,NA,19,5,6,6,9
"17675",2014,8,4,0,1,NA,NA,13,5,6,6,9
"17676",2014,19,8,0,1,4,2941,3,5,6,6,4
"17677",2014,4,0,0,0,1,NA,20,5,6,6,9
"17678",2014,3,1,0,1,3,1587,3,5,7,6,2
"17679",2014,5,0,0,0,1,NA,19,5,33,6,9
"17680",2014,3,0,0,1,1,NA,7,5,34,6,9
"17681",2014,4,2,0,0,112,NA,19,5,34,6,9
"17682",2014,8,2,0,1,1,1103,3,5,35,6,10
"17683",2014,6,0,0,1,1,NA,7,5,8,6,9
"17684",2014,4,0,0,1,1,2701,179,5,8,186,9
"17685",2014,18,0,0,1,5,NA,7,5,8,6,9
"17686",2014,5,0,0,1,1,432,7,5,8,6,9
"17687",2014,9,0,0,1,115,NA,7,5,10,6,9
"17688",2014,4,0,0,1,115,NA,7,5,10,6,9
"17689",2014,3,0,0,1,1,NA,7,5,10,6,9
"17690",2014,3,0,0,1,115,NA,7,5,10,6,9
"17691",2014,4,0,0,0,1,NA,19,5,11,6,208
"17692",2014,3,0,0,0,1,NA,6,5,11,6,9
"17693",2014,39,1,0,1,54,360,19,5,11,6,9
"17694",2014,2,0,0,1,1,265,2,5,11,194,9
"17695",2014,9,2,0,1,3,382,29,5,11,222,9
"17696",2014,10,0,0,1,1,NA,7,5,40,6,9
"17697",2014,19,5,0,1,115,458,24,5,12,220,36
"17698",2014,4,1,0,1,3,232,3,5,12,330,211
"17699",2014,275,48,1,1,149,2678,3,5,12,6,23
"17700",2014,8,3,0,1,3,1464,24,5,12,6,152
"17701",2014,12,4,0,1,9,1464,24,5,12,94,15
"17702",2014,36,NA,NA,1,19,NA,7,5,24,6,9
"17703",2014,11,5,0,1,20,NA,3,5,26,6,212
"17704",2014,6,0,0,1,1,NA,96,5,13,6,9
"17705",2014,2,0,0,1,1,NA,3,5,13,6,27
"17706",2014,11,8,0,1,20,NA,3,5,13,6,16
"17707",2014,46,0,0,1,1,2942,3,5,14,6,2
"17708",2014,11,0,0,1,1,NA,19,5,15,6,186
"17709",2014,10,0,0,1,113,NA,19,5,15,6,186
"17710",2014,2,0,0,1,112,219,7,5,15,6,9
"17711",2014,24,0,0,1,1,260,7,5,15,6,9
"17712",2014,3,0,0,1,112,1725,19,5,15,6,186
"17713",2014,13,5,0,1,108,NA,3,5,15,6,28
"17714",2014,19,1,0,1,5,100,3,5,42,4,11
"17715",2014,5,0,0,0,1,NA,20,5,51,6,9
"17716",2014,3,0,0,0,112,NA,9,5,30,6,9
"17717",2014,3,0,0,1,1,NA,3,5,30,6,99
"17718",2014,2,0,0,1,1,2943,7,5,18,6,9
"17719",2014,2,0,0,1,112,167,7,5,18,6,9
"17720",2014,4,0,0,1,1,2944,7,5,18,6,9
"17721",2014,5,0,0,1,1,2945,7,5,18,6,9
"17722",2014,11,0,0,1,NA,2946,19,5,18,331,9
"17723",2014,2,0,0,1,NA,2947,7,5,18,332,9
"17724",2014,99,10,1,1,NA,2365,29,5,31,169,9
"17725",2014,25,2,0,0,5,NA,7,5,19,6,9
"17726",2014,10,0,0,1,112,NA,7,5,19,6,9
"17727",2014,32,0,0,0,NA,2948,22,5,19,333,9
"17728",2014,4,0,0,1,4,2949,3,5,19,94,4
"17729",2014,2,1,0,1,1,NA,3,5,20,6,19
"17730",2014,7,1,0,1,1,568,3,5,20,6,2
"17731",2014,2,1,0,0,112,NA,3,5,20,6,99
"17732",2014,7,0,0,0,1,142,126,5,20,6,9
"17733",2014,3,0,0,1,1,NA,3,5,20,6,2
"17734",2014,4,0,0,0,1,NA,6,5,20,6,9
"17735",2014,33,0,0,1,54,NA,19,5,21,6,9
"17736",2014,53,14,0,1,1,NA,3,6,27,6,2
"17737",2014,2,1,0,1,NA,117,11,6,43,6,9
"17738",2014,2,0,0,1,1,NA,24,6,43,6,117
"17739",2014,269,11,0,1,13,1621,15,6,28,6,9
"17740",2014,9,0,0,0,1,267,6,6,28,6,9
"17741",2014,9,0,0,0,1,2950,20,6,1,6,9
"17742",2014,23,0,0,1,5,2951,20,6,1,167,9
"17743",2014,3,0,0,1,1,NA,7,6,1,6,9
"17744",2014,5,0,0,0,3,NA,20,6,1,6,9
"17745",2014,23,0,0,1,5,2952,20,6,1,334,9
"17746",2014,15,0,0,0,1,NA,20,6,1,6,9
"17747",2014,6,0,0,1,1,NA,7,6,1,6,9
"17748",2014,25,0,0,0,14,1849,20,6,1,6,9
"17749",2014,11,0,0,1,NA,NA,7,6,1,6,9
"17750",2014,18,0,0,1,54,2953,20,6,1,335,9
"17751",2014,3,0,0,1,1,135,2,6,1,172,9
"17752",2014,4,0,0,0,3,360,22,6,1,6,9
"17753",2014,2,0,0,1,1,NA,7,6,2,6,9
"17754",2014,6,0,0,1,10,NA,50,6,2,6,9
"17755",2014,5,0,0,1,1,NA,7,6,2,6,9
"17756",2014,6,0,0,0,10,NA,22,6,2,6,9
"17757",2014,3,0,0,0,1,NA,22,6,2,6,9
"17758",2014,4,1,0,1,1,2954,3,6,22,6,9
"17759",2014,5,0,0,1,1,285,12,6,3,241,9
"17760",2014,8,0,0,1,1,2955,19,6,3,6,9
"17761",2014,4,4,0,1,14,300,3,6,3,4,2
"17762",2014,20,0,0,0,NA,2956,9,6,3,4,9
"17763",2014,2,0,0,1,1,NA,7,6,3,6,9
"17764",2014,7,0,0,0,1,NA,20,6,3,6,9
"17765",2014,4,1,0,0,1,NA,157,6,3,6,9
"17766",2014,6,0,0,0,1,NA,126,6,3,6,9
"17767",2014,4,0,0,1,112,NA,7,6,3,6,9
"17768",2014,5,0,0,0,5,NA,19,6,32,6,9
"17769",2014,10,3,0,1,3,1046,3,6,32,6,28
"17770",2014,11,1,0,1,3,NA,3,6,6,6,99
"17771",2014,7,0,0,0,1,NA,20,6,6,6,9
"17772",2014,9,0,0,1,1,2599,3,6,6,6,4
"17773",2014,4,0,0,1,8,NA,3,6,6,6,95
"17774",2014,22,2,0,1,1,NA,3,6,7,6,2
"17775",2014,167,0,0,1,14,1190,6,6,34,6,9
"17776",2014,19,3,0,1,1,2957,3,6,36,336,99
"17777",2014,3,2,0,1,NA,NA,3,6,35,6,213
"17778",2014,8,0,0,0,1,115,6,6,8,6,9
"17779",2014,8,0,0,1,54,NA,7,6,8,6,9
"17780",2014,46,1,0,1,14,1046,8,6,8,6,9
"17781",2014,3,0,0,1,1,NA,7,6,8,6,9
"17782",2014,6,1,0,1,1,NA,3,6,9,6,22
"17783",2014,4,2,1,1,3,1464,24,6,9,94,15
"17784",2014,8,0,0,1,112,2009,7,6,9,6,9
"17785",2014,21,0,0,1,118,138,156,6,10,6,9
"17786",2014,14,1,0,1,150,NA,180,6,10,6,9
"17787",2014,2,0,0,1,3,1268,28,6,11,316,9
"17788",2014,14,0,0,0,5,82,19,6,11,6,9
"17789",2014,15,4,0,1,1,2656,24,6,11,256,50
"17790",2014,3,0,0,1,151,NA,3,6,40,6,2
"17791",2014,7,3,0,1,NA,2796,3,6,41,6,4
"17792",2014,2,2,1,1,3,2958,38,6,12,264,9
"17793",2014,16,13,0,1,NA,1769,24,6,12,6,15
"17794",2014,5,3,2,1,82,841,38,6,12,6,9
"17795",2014,16,2,0,1,1,2656,24,6,12,6,50
"17796",2014,21,5,0,1,NA,2959,3,6,12,6,102
"17797",2014,2,2,1,1,152,382,38,6,12,6,9
"17798",2014,13,1,0,0,1,NA,13,6,45,6,9
"17799",2014,23,0,0,0,1,117,126,6,26,6,9
"17800",2014,5,1,0,1,1,NA,29,6,26,6,9
"17801",2014,3,1,0,1,3,2960,7,6,13,181,9
"17802",2014,2,2,0,1,3,2961,30,6,13,6,9
"17803",2014,2,0,0,1,1,910,2,6,13,172,9
"17804",2014,11,0,0,1,1,NA,19,6,13,6,9
"17805",2014,2,2,0,1,1,NA,38,6,13,6,9
"17806",2014,5,1,0,1,1,117,11,6,13,9,9
"17807",2014,20,2,0,1,3,282,3,6,46,6,99
"17808",2014,8,0,0,1,54,184,6,6,15,6,9
"17809",2014,5,0,0,0,1,NA,126,6,15,6,9
"17810",2014,18,2,0,1,3,282,27,6,15,10,214
"17811",2014,6,1,0,0,3,341,117,6,15,6,9
"17812",2014,2,0,0,1,69,1074,11,6,16,9,9
"17813",2014,15,0,0,1,18,2962,20,6,17,6,9
"17814",2014,26,0,0,0,NA,1298,19,6,50,6,9
"17815",2014,4,2,0,1,1,NA,3,6,50,6,2
"17816",2014,3,1,0,1,1,NA,3,6,50,6,215
"17817",2014,5,1,0,0,1,NA,9,6,30,6,9
"17818",2014,2,0,0,1,1,2963,7,6,18,337,9
"17819",2014,2,0,0,1,1,NA,25,6,18,6,9
"17820",2014,6,0,0,0,3,NA,157,6,18,6,9
"17821",2014,30,1,0,1,54,2929,29,6,18,338,9
"17822",2014,8,0,0,0,1,NA,126,6,31,6,9
"17823",2014,47,0,0,1,18,NA,7,6,19,6,163
"17824",2014,2,2,0,1,9,2248,38,6,19,31,9
"17825",2014,26,0,0,0,1,NA,20,6,20,6,9
"17826",2014,2,0,0,1,1,NA,7,6,20,6,9
"17827",2014,35,4,0,1,9,2964,40,6,20,6,216
"17828",2014,2,0,0,0,1,29,6,6,20,6,9
"17829",2014,52,0,0,1,1,1760,9,6,49,6,9
"17830",2014,21,0,0,1,5,2965,19,6,21,339,9
"17831",2014,4,0,0,1,11,2966,36,7,39,6,9
"17832",2014,3,1,0,1,20,NA,3,7,43,6,13
"17833",2014,3,0,0,0,1,NA,28,7,1,6,9
"17834",2014,17,0,1,1,6,300,20,7,1,6,9
"17835",2014,2,0,0,0,112,NA,28,7,1,6,9
"17836",2014,2,0,0,1,1,NA,7,7,1,6,9
"17837",2014,17,0,1,1,6,300,20,7,1,6,9
"17838",2014,25,0,0,1,11,NA,19,7,22,6,186
"17839",2014,2,2,0,1,1,2967,143,7,22,340,9
"17840",2014,101,1,0,0,14,NA,3,7,3,6,2
"17841",2014,2,0,0,0,1,NA,8,7,3,6,9
"17842",2014,2,0,0,1,1,285,12,7,3,241,9
"17843",2014,12,4,0,1,1,2968,3,7,3,6,17
"17844",2014,2,0,0,0,112,1973,110,7,3,341,9
"17845",2014,6,0,0,0,1,NA,8,7,3,6,9
"17846",2014,10,0,0,0,14,NA,3,7,3,6,2
"17847",2014,3,0,0,1,1,1757,7,7,3,2,9
"17848",2014,16,3,0,1,14,NA,27,7,3,6,217
"17849",2014,4,0,0,1,1,NA,7,7,6,6,202
"17850",2014,8,2,0,1,NA,2058,3,7,6,10,17
"17851",2014,4,1,0,1,112,NA,181,7,6,6,9
"17852",2014,21,0,0,1,1,NA,7,7,7,6,9
"17853",2014,5,2,0,1,NA,NA,3,7,35,6,2
"17854",2014,2,0,0,1,1,2969,7,7,8,6,9
"17855",2014,4,0,0,1,1,807,7,7,8,6,9
"17856",2014,6,0,0,1,1,2970,7,7,8,72,9
"17857",2014,18,3,0,1,1,2708,3,7,8,2,2
"17858",2014,2,0,0,1,112,NA,7,7,8,6,9
"17859",2014,23,0,0,1,3,840,7,7,9,6,9
"17860",2014,15,3,0,1,12,NA,3,7,9,6,54
"17861",2014,7,1,0,1,115,1074,11,7,9,6,9
"17862",2014,57,9,0,1,5,2971,24,7,11,342,15
"17863",2014,6,0,0,1,114,117,11,7,11,8,9
"17864",2014,5,0,0,1,4,117,92,7,11,8,9
"17865",2014,7,1,0,1,112,651,3,7,11,208,49
"17866",2014,20,1,0,1,NA,725,3,7,11,34,28
"17867",2014,9,0,0,1,NA,NA,7,7,23,6,9
"17868",2014,11,2,0,1,112,1103,3,7,23,343,102
"17869",2014,47,11,0,1,3,1464,3,7,12,6,4
"17870",2014,3,0,0,1,3,2972,32,7,26,6,9
"17871",2014,8,0,0,1,1,NA,7,7,29,6,9
"17872",2014,8,0,0,1,NA,382,29,7,13,222,9
"17873",2014,12,0,0,1,1,2973,7,7,13,6,9
"17874",2014,3,0,0,1,1,2672,2,7,13,194,9
"17875",2014,21,5,0,1,20,2678,3,7,13,6,23
"17876",2014,16,0,0,0,5,NA,20,7,15,6,9
"17877",2014,16,0,0,1,1,NA,19,7,15,6,186
"17878",2014,2,0,0,1,1,NA,19,7,15,6,186
"17879",2014,2,2,0,1,3,2974,30,7,15,6,9
"17880",2014,3,0,0,0,3,2796,10,7,15,6,9
"17881",2014,2,0,0,1,3,2975,157,7,15,6,9
"17882",2014,30,0,0,1,35,NA,3,7,42,6,10
"17883",2014,13,0,0,1,1,NA,19,7,16,6,9
"17884",2014,4,0,0,1,1,NA,157,7,16,6,9
"17885",2014,3,2,NA,1,112,NA,3,7,16,6,9
"17886",2014,11,0,0,1,43,NA,7,7,17,6,9
"17887",2014,40,0,0,1,5,535,20,7,17,6,9
"17888",2014,6,0,0,0,112,2602,6,7,51,6,9
"17889",2014,3,0,0,0,1,2855,20,7,51,6,9
"17890",2014,2,0,0,1,1,2672,2,7,51,172,9
"17891",2014,12,1,0,1,NA,NA,3,7,50,6,2
"17892",2014,3,0,0,1,NA,NA,3,7,50,6,47
"17893",2014,3,0,0,1,NA,202,7,7,18,325,9
"17894",2014,3,0,0,1,NA,43,7,7,18,2,9
"17895",2014,15,0,0,1,1,NA,7,7,19,6,9
"17896",2014,3,0,0,1,11,NA,3,7,20,6,2
"17897",2014,4,0,0,0,1,NA,20,7,20,6,9
"17898",2014,54,0,0,1,11,139,18,7,21,6,9
"17899",2014,3,2,1,1,NA,2976,30,8,39,6,9
"17900",2014,2,0,0,1,1,NA,15,8,43,6,210
"17901",2014,2,0,0,1,20,NA,24,8,43,6,9
"17902",2014,19,3,0,1,153,NA,3,8,43,6,72
"17903",2014,12,0,0,0,6,2977,9,8,1,6,9
"17904",2014,9,5,0,1,1,NA,15,8,1,6,9
"17905",2014,4,0,0,0,1,NA,10,8,1,6,9
"17906",2014,2,0,0,1,1,1074,11,8,1,9,9
"17907",2014,2,0,0,0,1,NA,20,8,1,6,9
"17908",2014,2,0,0,0,1,NA,20,8,1,6,9
"17909",2014,33,1,0,1,19,300,3,8,1,4,218
"17910",2014,7,0,0,0,1,NA,22,8,1,6,9
"17911",2014,10,0,0,1,1,NA,3,8,1,6,17
"17912",2014,5,3,0,1,112,462,110,8,2,6,9
"17913",2014,10,2,0,1,NA,2978,143,8,2,6,9
"17914",2014,4,0,0,1,5,2979,9,8,22,6,9
"17915",2014,4,0,0,1,1,NA,7,8,22,6,9
"17916",2014,5,4,0,1,3,285,12,8,3,241,9
"17917",2014,2,0,0,1,NA,2980,2,8,3,194,9
"17918",2014,3,0,0,1,1,1894,7,8,3,6,9
"17919",2014,206,0,0,1,14,NA,8,8,3,6,9
"17920",2014,2,0,0,1,NA,285,12,8,3,241,9
"17921",2014,4,0,0,1,1,656,7,8,3,6,9
"17922",2014,6,0,0,1,3,285,12,8,3,6,9
"17923",2014,2,0,0,1,1,28,2,8,3,190,9
"17924",2014,2,0,0,0,1,NA,8,8,3,6,9
"17925",2014,4,0,0,0,1,541,8,8,3,344,9
"17926",2014,4,1,0,1,3,208,12,8,3,6,9
"17927",2014,7,0,0,1,4,NA,19,8,3,6,186
"17928",2014,2,0,0,1,1,2981,8,8,3,345,9
"17929",2014,2,0,0,1,1,NA,7,8,3,6,9
"17930",2014,6,1,0,1,NA,2508,37,8,44,211,219
"17931",2014,11,2,0,0,1,2982,3,8,44,6,2
"17932",2014,10,5,0,1,1,NA,3,8,6,6,2
"17933",2014,54,2,0,1,5,NA,19,8,6,6,9
"17934",2014,3,0,0,1,1,NA,7,8,6,6,9
"17935",2014,12,6,0,1,1,NA,14,8,6,6,9
"17936",2014,23,1,0,1,15,NA,15,8,6,6,9
"17937",2014,10,5,0,1,1,NA,3,8,6,6,9
"17938",2014,4,0,0,0,1,NA,28,8,33,6,9
"17939",2014,45,0,0,1,5,NA,6,8,33,6,9
"17940",2014,5,1,0,1,3,300,29,8,33,6,9
"17941",2014,30,1,0,1,16,1525,3,8,34,6,19
"17942",2014,2,2,0,1,NA,NA,38,8,37,6,9
"17943",2014,5,0,0,0,1,NA,3,8,8,6,2
"17944",2014,3,2,0,1,3,NA,3,8,8,6,4
"17945",2014,5,0,0,1,1,2743,73,8,9,186,2
"17946",2014,4,1,0,1,NA,NA,29,8,9,6,9
"17947",2014,13,0,0,1,1,2983,19,8,10,6,186
"17948",2014,3,0,0,1,112,NA,7,8,10,6,9
"17949",2014,39,6,0,1,60,NA,3,8,10,6,23
"17950",2014,17,0,0,0,54,2984,9,8,10,6,9
"17951",2014,4,0,0,1,112,NA,19,8,11,6,186
"17952",2014,10,0,0,0,3,2985,19,8,11,6,48
"17953",2014,8,1,0,1,3,339,3,8,11,4,2
"17954",2014,11,1,0,1,113,NA,3,8,40,6,4
"17955",2014,27,10,0,1,NA,1724,3,8,12,6,47
"17956",2014,22,1,0,1,5,1527,19,8,25,6,9
"17957",2014,3,1,0,1,3,NA,3,8,25,6,2
"17958",2014,16,0,0,0,54,NA,19,8,26,6,9
"17959",2014,4,2,0,1,1,NA,3,8,13,6,23
"17960",2014,20,0,0,0,9,NA,126,8,15,6,9
"17961",2014,10,1,0,1,1,NA,19,8,15,6,143
"17962",2014,2,0,0,1,20,NA,7,8,15,6,9
"17963",2014,10,1,0,1,5,NA,3,8,15,6,22
"17964",2014,5,NA,NA,1,112,NA,7,8,16,6,9
"17965",2014,10,0,0,1,112,2986,29,8,16,6,9
"17966",2014,50,13,0,1,1,NA,3,8,30,6,28
"17967",2014,3,0,0,1,NA,2987,7,8,18,346,9
"17968",2014,25,0,0,0,21,74,6,8,31,94,9
"17969",2014,8,1,0,1,18,NA,3,8,31,6,23
"17970",2014,37,3,0,1,19,15,3,8,19,4,19
"17971",2014,30,0,0,0,5,NA,126,8,20,6,9
"17972",2014,2,0,0,0,1,117,19,8,20,6,9
"17973",2014,2,0,0,1,1,117,11,8,20,6,9
"17974",2014,4,0,0,1,1,NA,3,8,21,6,151
"17975",2014,2,0,0,1,1,117,11,8,52,6,9
"17976",2014,6,1,0,1,21,701,29,9,43,6,9
"17977",2014,18,0,0,1,114,NA,7,9,1,6,9
"17978",2014,6,3,0,1,1,NA,15,9,1,6,9
"17979",2014,36,5,0,1,112,1169,3,9,1,6,11
"17980",2014,39,0,0,1,5,2988,7,9,22,6,48
"17981",2014,2,0,0,1,3,2989,12,9,3,6,9
"17982",2014,3,1,0,1,3,285,12,9,3,6,9
"17983",2014,5,0,0,1,1,2990,29,9,3,6,9
"17984",2014,2,0,0,1,3,1856,12,9,3,6,9
"17985",2014,4,0,0,1,NA,218,7,9,5,6,9
"17986",2014,24,1,0,0,1,2372,3,9,5,6,220
"17987",2014,7,2,0,1,1,NA,3,9,6,6,16
"17988",2014,5,0,0,0,1,348,3,9,6,6,9
"17989",2014,4,4,0,1,3,2796,24,9,36,169,15
"17990",2014,5,0,0,1,78,NA,7,9,10,6,9
"17991",2014,2,0,0,0,7,NA,15,9,10,6,9
"17992",2014,3,1,0,1,3,1663,3,9,10,347,2
"17993",2014,6,0,0,0,1,2991,19,9,11,6,9
"17994",2014,25,0,0,1,1,NA,7,9,11,6,9
"17995",2014,91,0,0,1,1,NA,7,9,11,6,9
"17996",2014,23,0,0,1,1,1725,7,9,11,348,9
"17997",2014,2,1,0,1,3,300,3,9,11,4,16
"17998",2014,3,1,0,1,1,NA,29,9,11,6,9
"17999",2014,4,2,0,1,3,NA,27,9,40,6,221
"18000",2014,6,0,0,0,1,1867,3,9,41,6,4
"18001",2014,115,19,0,1,154,841,3,9,12,6,2
"18002",2014,3,3,0,1,1,2058,3,9,25,6,99
"18003",2014,2,2,0,1,3,2972,32,9,26,6,9
"18004",2014,15,3,0,1,1,NA,3,9,13,6,4
"18005",2014,2,1,0,1,1,2691,28,9,13,6,9
"18006",2014,17,2,0,1,1,NA,29,9,13,6,9
"18007",2014,8,0,0,1,1,NA,7,9,15,6,9
"18008",2014,3,0,0,0,1,NA,20,9,15,6,9
"18009",2014,10,0,0,1,NA,NA,7,9,15,6,9
"18010",2014,2,0,0,1,3,NA,3,9,15,6,4
"18011",2014,2,0,0,1,NA,NA,7,9,16,6,9
"18012",2014,4,0,0,1,1,NA,7,9,51,6,9
"18013",2014,7,2,0,1,3,2207,3,9,50,34,2
"18014",2014,8,2,0,1,18,NA,3,9,50,6,17
"18015",2014,8,0,0,0,20,115,8,9,30,10,9
"18016",2014,3,0,0,1,NA,2270,7,9,18,349,9
"18017",2014,2,0,0,1,1,1702,2,9,31,172,9
"18018",2014,4,0,0,1,NA,NA,7,9,47,6,9
"18019",2014,4,4,0,1,10,2819,179,9,47,186,9
"18020",2014,3,1,0,1,1,NA,7,9,20,6,9
"18021",2014,4,0,0,0,1,NA,126,9,20,6,9
"18022",2014,4,1,0,1,NA,93,7,9,20,6,9
"18023",2014,18,0,0,0,1,NA,126,9,20,6,9
"18024",2014,5,1,0,1,3,8,3,9,20,6,2
"18025",2014,29,0,0,1,112,NA,27,9,21,6,222
"18026",2014,4,2,0,1,3,NA,24,9,21,6,150
"18027",2014,38,10,0,1,3,2365,182,9,21,6,9
"18028",2014,8,0,0,0,4,2992,28,9,21,4,9
"18029",2014,8,0,0,1,3,2870,37,9,21,307,48
"18030",2014,2,1,0,1,3,2966,36,10,39,6,9
"18031",2014,40,3,0,1,5,NA,29,10,43,6,9
